key,stars,helpful_yes,helpful_no,text
15_talenti,5,28.0,2.0,The absolute must for coffee lovers! Hard to believe it is sorbet. I am dairy and gluten free and this as well as the peanut butter fudge are an absolute treat!!!
15_talenti,5,3.0,0.0,"Listen here everyone. This is the absolute BEST dairy free sorbetto that exists. My heart was broken when I found out I was lactose intolerant, but this Cold Brew Coffee Talenti has been there for me ever since- in good times or bad, I grab myself a pint of this stuff and that’s all I need. I’m sitting here eating it at this very moment and I’m not over-exaggerating I came to this website to see if there are more dairy free flavors to become addicted to in the same way. Unfortunately there are not many, so I just want to say... Talenti, you do it best. The ABSOLUTE best. Thank you. And if you can make more dairy-free flavors there will hardly be a day that goes by without pints of your heavenly dairy-free sorbetto in my freezer. My heart is forever yours."
15_talenti,5,2.0,1.0,"A coffee lovers dream. And very dangerous. It’s so creamy... I literally can’t get over how creamy it is!! If you love coffee ice cream you’re gonna love this dairy free sorbetto. It’s on the tad sweet side but I love that is actually sweetened with real sugar — I hate the fake stuff. Contains only nine ingredients. However, if you have a nut allergy you might wanna watch out, it contains almonds. Also I’m not proud of it, but I ate half the container in five minutes and got a brain freeze... It’s dairy free and gluten-free and probably one of the best coffee things I’ve tasted. My only gripe... we only received one coupon for the taste test, I feel like we should have been able up sample more than just one to make an informed decision. Also, my local supermarkets did not have the flavor I really wanted to try, Almond Butter Honey. I received this product for free for testing from Influenster."
15_talenti,5,1.0,0.0,Cold Brew Coffee Sorbetto is are most favorite cold treat around!! There is nothing that can beat it not even regular ice cream. This is super smooth and the perfect coffee taste. I know we aren’t the only ones who live it because it sells out so fast in all our local stores!! They can’t keep it on the freezer shelf. Please bring chocolate back so we can try it!!
15_talenti,5,3.0,1.0,Thanks to Influenster I got to try this sorbetto for FREE for my honest review.... its amazing!! So creamy. Not overly sweet.
15_talenti,5,8.0,1.0,"Your Cold Brew Coffee Sorbetto is the best. The taste is rich and creamy with a real coffee flavor not a flavor extract. The texture is smooth-who needs dairy! All the joy and none of the bloat and pain of ice cream. Best product ever! Be it dairy free or lactose free. You have found the secret and with only 10 ingredients,all of which I can pronounce . Good job!!!"
15_talenti,5,1.0,0.0,"This flavor is amazing! I love that it’s dairy free, so you don’t feel bloated or have a tummy ache after eating it! It’s perfect for coffee lovers and I can’t wait to try the other flavors. I’m so glad I gave it a chance it is definitely worth it!"
15_talenti,5,2.0,0.0,"As someone who cant eat dairy, but doesnt always want a fruity icey flavor, this is such an exciting find! Im over the moon! The egg, I believe, gives it a smooth, almost creamy, mouthfeel that is very close to what is always missing from dairyfree desserts - even the ones made from soy or nuts. Please please please consider making more flavors with this method! I especially love non-chocolate, vanilla based flavors (plain vanilla, creme brulee, caramel, etc) if I can be so bold as to be particular ;) Thank you!!!"
15_talenti,5,3.0,0.0,"to FINALLY find a milk free sorbetto that is so very very delicious! It pleases me on several counts,least of which is the real coffee taste. I have had a long love affair with quality ice cream and have been soooooo disappointed that I am now lactos intolerant. I have had clandestine affairs but always paid a price for my indiscriminate culinary adventures. I am so pleased to have discovered Talenti. Thank you so much!"
15_talenti,5,2.0,0.0,"It is omg amazing! My favorite thing to eat for desert. I eat dairy all the time, I would never in a million years guess this was dairy free. I gave a pint to my friend with IBS for Christmas! She loved it and had no ill effects. She is also lactose Intolerant. I shared it with my friend because eating Cold Brew Coffee Sorbetto is like having a party in my mouth!! I wanted her to have so much happiness from eating too."
15_talenti,5,2.0,0.0,OMG this is so yummy! I am lactose-intolerant and I used to could take the Lactaid pills and still eat ice cream but even Lactaid pills doesnt help anymore so I had written ice cream out of my diet for a while until a friend had told me about this! It is awesome... it will be a regular thing for me now. I have had the raspberry sorbet one and it was pretty good but I love the creamy texture of this coffee cold brew
15_talenti,5,3.0,1.0,"I love Talenti products and although I have my few favorites, I would say that just about all of the flavors are excellent quality and taste like what youd expect them to taste like. The Cold Brew is now right up there at the top of my list. Its much creamier than youd expect from a sorbetto but Im assuming that comes from the egg in it. I know that has made the vegans unhappy but the majority of coffee lovers will think this flavor is divine."
15_talenti,5,2.0,0.0,"Ive tried (and loved) other Talenti products. They fit the bill, because Im not a fan of non-dairy frozen desserts. You can keep your ice pops and whatnot...theyre not for me. I want something creamy, delicious, decadent. My husband found this. (Note: Its never a good idea to send your husband to the store. You end up with chocolate-covered sewing needles and spray paint in colors not found in nature. But I digress). I have been trying to eat healthier, and have thus incorporated coconut oil into my diet, to the point where Im sick of it. Everything made with it tastes of coconut, so I was mildly saddened to see that on the ingredients list. I am telling you, this does not taste like coconut...but of delicious coffee. To add to the ""dont like it"" list, Im also not a fan of sweet coffee. THIS, however, is perfect.. Not to sweet, rich. Im a fan and am buying it often."
15_talenti,5,2.0,0.0,"I found this at the local Walmart looking for dairy and lactose free icecream, Im lactose intolerant but icecream is my weakness. After getting sick eating regular icecream I decided to find an alternative, leading me to Talenti. The cold brew coffee is so good and the texture is smooth and creamy. I cant believe how simple the ingredients are with that flavorful taste. I love it 10/10 recommend!"
15_talenti,5,4.0,1.0,Its like cold brew that i mightve left in the freezer! It was absolutely delicious. With no guilt i ate the entire jar in one go! Life hack: put the lid under running water for a few seconds to remove it!! Thank you @influenster for letting me get to try this for free! #influenster #talenti
15_talenti,4,1.0,0.0,"I liked this flavor but didnt love it. I wish it were a bit less sweet & had a stronger coffee taste. The texture is remarkably creamy, especially conaidering since it has no milk or cream. If you cant have dairy, its terrific. But since I love that coffee with cream taste, Ill stick to regular coffee ice cream from now on."
15_talenti,1,4.0,2.0,"Overly sweet, not a strong coffee taste. Disappointing!"
15_talenti,5,1.0,0.0,"Bad part is can’t ever find it ,all the stores just carry the layers !! Would be nice if you could buy it by the gallon as well !!! Coupons would be nice to I buy 8 at a time when I find it 40 dollars for that little of you get why I don’t buy it everyday as well"
15_talenti,5,1.0,0.0,"This is the best dairy-free ice cream Ive had. And frankly I shouldnt have been surprised. Why trust random milk alternatives, when you can get creamy goodness from the perfect food: EGGS! I love it and will definitely be buying it again."
15_talenti,5,2.0,1.0,"I love coffee but sometimes flavored coffee things don’t taste good. This ice cream is delicious, has a smooth rich flavor and it’s not bitter or anything. I will be buying this again! I received this product free for testing."
15_talenti,5,1.0,0.0,"This was my first time trying Talenti Dairy Free Sorbetto. The Cold Brew Coffee is delicious. It is so creamy, I had to look at the ingredients list to make sure there wasnt cream in it!"
15_talenti,5,1.0,0.0,Outstanding product. So so very flavorful. Need my wife to not allow me to eat the whole container at one setting.
16_talenti,1,3.0,2.0,"When I first tried the dark chocolate cherry it was my favourite. I got another, last night, and sought out the cherry layer. There wasn’t one. In fact, there wasn’t a chocolate chunk layer, either! It was just chocolate gelato the whole way down until you got to the bottom truffle layer! They swirled the outside of the tub to make it look like it had layers, but it was just solid chocolate gelato all the way down! So disappointed! Thanks for reaching out. We apologize for your experience. Please feel free to contact us directly at consumer.services@unilever.com so that we can learn more."
16_talenti,3,18.0,1.0,The chocolate parts were delicious as always! But I was disappointed in the cherry layer. It tasted very fake. I was expecting to actually have some cherries in the layer and it was just a sauce.
16_talenti,5,4.0,1.0,Double Dark Chocolate was MIA. We’ve seen each other twice So it’s safe to say Dark Chocolate Cherry is my new BAE.
16_talenti,5,10.0,0.0,It has layers of flavor with real cherries and all natural flavors. The cherry is the best with chocolate. Talenti seriously has the best flavors always!!
16_talenti,5,2.0,0.0,These are just a few that are left over. Need 2 go & get some more.
16_talenti,5,12.0,1.0,"Ive been to Italy twice and each time I traveled, I would try a different flavor of gelato almost every evening. My favorite was in Venice; it was Dark Chocolate Rum Cherry. Absolutely this Talenti flavor is just as delicious as my memory of the other."
16_talenti,5,7.0,0.0,Oh my yummm this hit all of the right spots Love love the chocolate pieces crunch the smooth velvety decadent chocolate cream oh the Cherries amazzzing a lil tart perfect If chocolate is a weakness and you’re on a diet then you’re in trouble
16_talenti,5,7.0,0.0,"Tried one of your new layers, dark chocolate cherry. Excellent!! I didn’t think I would find another flavor I liked like your double dark chocolate, but this comes in real close. Thank you"
16_talenti,5,18.0,6.0,"This is the only brand ice cream and gelato I buy. Every night I have two scoop paired with two small chocolate chips cookie. The price value of the product I think is under rated and should be higher. They make for great items to bring to a dinner party! This new flavor is full of deep, dark chocolate and the layers completely compliment each other."
16_talenti,5,2.0,0.0,This was one of the best created gelato I have had in a long time. It put many three of my favorite things together in one bite - Yum
16_talenti,5,2.0,0.0,The layering of flavor is fantastic. Every bite has a multitude of flavors. Best gelato ever.
16_talenti,5,2.0,0.0,"In all my years, decades on this planet, have I ever had such an incredible treat."
16_talenti,5,3.0,1.0,This product was so good! Love the tart cherry note and how well it went with the diffrent chocolate layers.
16_talenti,3,3.0,1.0,"I really wanted to love this. Chocolate and cherry is my favorite flavor combination. I went to multiple stores just to get this flavor. The gelato is fabulous as you would expect. However, the layering is a total FAIL for me. You cannot easily get all of the pieces in a bite. I pretty much made a gigantic mess trying to burrow in just to get to layer two so I could at least get some cherry with my chocolate. Perhaps if you had multiple people and were going to eat the entire container in one sitting, the you could remove it first to allow everyone to get all of the flavors. The layers are pretty, but just not practical. If it were possible to insert the layers vertically, it would work well. But as that is likely not an easy feat, it really should be a higher number of thinner layers. Otherwise you are just eating a layer at a time with an occasional mixing as you move to the next layer. Also, the cherry layer in the container I had was very uneven in thickness. The pieces on the bottom were great in flavor, but once again layered extremely unevenly... all on one side. And, it was more like just a random chunch piece at the end as opposed to a piece that fit well with a total composition. Im not sure if I would recommend spending the extra money for the Layers product over the standard, unless the layering was revamped. Maybe if you can get it on a good sale? Perhaps one of the other combos would work a little better. I have tried the cherry chocolate cheesecake two, but have the same issue with the layering. It was a good idea, but as currently produced is probably not the product for me. :( Were sorry to hear you were disappointed with our Dark Chocolate Cherry Layers Gelato! If you would like to talk about your experience further, please reach out to us at consumer.services@unilever.com Thanks!"
17_talenti,5,27.0,0.0,"I have been severely allergic to dairy all of my life, no dairy free ice cream or sorbet ever came close to real creamy sorbet/ice cream until now. This is amazing!!! Simply full of flavor and so rich and delicious. Im a holistic nutritionist and for those who are vegan please keep in mind that being vegan is a choice not a serious allergy issue and eggs are not dairy. They come from a chicken they are not dairy. So dont ruin it for those of us dairy sufferers by writing bad reviews on items that have eggs. When you do this it hurts those of us who are allergic to dairy when the product isnt made anymore. In case you havent realized it, there are more products for gluten free and vegan than dairy free. Leave us this wonderful product!!!!!"
17_talenti,5,5.0,0.0,"I bought this thinking it was regular gelato, then saw it was dairy-free and was expecting it to not taste good. I have to say, I think it’s better than before. And yes, it’s made with eggs for the people who think that’s absurd, even though eggs are a main ingredients in ice cream, so it’s not that far fetched that they’re a gelato. It’s delicious, and it’s a great way to cut dairy. Obviously not pleasing to the vegans, but a win for most everyone else!"
17_talenti,5,5.0,0.0,"For a dairy-free alternative frozen dessert, this is amazing. It taste wonderful.. like eating a chocolate bar. This product is a wonderful buy. My daughter loves it! Nothing on the package was misleading, it does NOT say it’s vegan. Just DAIRY-FREE. So for the low reviews with people that don’t read the ingredient list, please ignore them. Great buy."
17_talenti,5,5.0,0.0,Thank you so much for the dairy free options! My son needs dairy free for a milk protein allergy and loves your sorbet. We always do the raspberry dairy free but recently tried the chocolate dairy free one and he was so excited to have this. This really tastes like chocolate ice cream and it’s amazing!! It totally made his day!!! Thank you!!!
17_talenti,5,4.0,0.0,"This dairy free ice cream is amazing. For those of us who cannot have dairy but are NOT vegan this is such a great product. Its obvious that the egg yolks and whites add something good. Amazing flavor and texture. Its the first dairy free ice cream that actually tastes like real ice cream, not an alternative."
17_talenti,5,14.0,5.0,"I was browsing the ice cream section when I decided this product looked interesting. Tried this with my family and it is so good! It tastes like a good quality chocolate flavor, not that fake cocoa powder taste. Would definitely pick up again."
17_talenti,5,4.0,0.0,So happy to find an option for my daughter and I who are both dairy free that actually feels like a real chocolate treat. Great texture and flavor. I wouldn’t change a thing and buy this regularly. Love it.
17_talenti,5,10.0,5.0,"I just discovered this new flavor by mistake and now am having trouble finding more (Spring Hil TN)!!! The Gelatos and this particular Dark Choco Sorbetto are THE BEST !!!!!!!! Need to convince Walmart, Publix and Kroger in our area to stock up !!!"
17_talenti,5,3.0,0.0,This is the best diary free ice cream ever but I’m not pregnant and I don’t know if it’s safe to eat because of the chocolate Liquor.
17_talenti,5,3.0,0.0,"Love the chocolate flavor, and I can taste a hint of a nutty flavor as well which makes it even better! So creamy and sweet!"
18_talenti,5,29.0,4.0,"Yum... new name for this should be...Death by Chocolate! A pint is the perfect size. The gelato comes in a nice plastic container. I save the containers for change candy or ect. I wish there was a retail shop, where you can refill these containers with our favorite. Or if you can do it with a sticker label instead of the engravings. Thanks."
18_talenti,5,10.0,1.0,This is such an amazing flavor and possibly the best tasting gelato I have ever had! I am truest addicted to this and can not get enough its so rich and creamy especially when the sides of the container melt a little it really brings out its full flavor. Then you get little crunches of chocolate chips that compliment its already amazing flavor!
18_talenti,5,1.0,0.0,"If I want just straight up chocolate with delectable morsals..This is my go to. I usually eat the vanilla 5 flavor, but I do adore this flavor.. bring on the deliciousness"
18_talenti,5,8.0,2.0,My guilty pleasure and absolute FAVORITE chocolate flavor. I love the texture that the chocolate chips bring. I can easily eat a whole pint if I really wanted to ;)
18_talenti,5,8.0,3.0,I am just a normal teen girl who just loves average sweets and everything chocolatey. I had this few months ago after I tasted the Coffee and the Caramel flavor. This brand is something that I trust out of America; no schemes. no phony tactics. The chocolate chips leave some delightful crunches
18_talenti,5,4.0,1.0,Im a big fan of anything Italian including gelato and sorbetto. Talenti does a great justice to the craft. This Double Dark Chocolate is a fine example of their skill! I wont hesitate on future purchases of any Talenti product. Real ingredients from a company who cares about their reputation of offering a fantasticly delicious gelato!
18_talenti,5,6.0,2.0,"I curse the day I decided to treat myself to an upscale frozen treat after a break-up. I cant stop buying Talenti which posses a problem, because I still need to take my cats in for their check-up. I wish the Jewel in Wauconda, IL carried the entire Talenti flavors."
18_talenti,5,2.0,0.0,There is only one store in my country (Suriname) that carries your brand. Unfortunatly they dont carry all the flavors. Just finished my double dark chocolate. I dont waste my calories on any other gelato or ice cream for me....i only indulge in talenti
18_talenti,2,2.0,0.0,I don’t enjoy the chunks. I would like a richer dark chocolate flavor 70% cacao is best. Not as silky as sea salt caramel. Had an abnormal after taste. Didn’t satisfy my craving and regret the calories.
18_talenti,1,4.0,3.0,I have been to Europe and had dark chocolate gelato there. This is neither dark chocolate nor gelato. This is overpriced chocolate ice cream. It does not have the richness or texture of real gelato. Im not sure why but I have not found a US ice cream brand that has made anything comparable to real European gelato. Disappointing.
18_talenti,4,1.0,0.0,"This intense chocolate gelato is almost perfect. Perfect except for those pieces of dark chocolate. Biting down on a hard surface when expecting a smooth experience takes away from total enjoyment of this wonderful gelato. Not all gelatos need pieces of things included, and this is one of them."
18_talenti,5,1.0,0.0,This stuff makes me sing! I find myself humming and swaying in my seat like a little kid when I eat it. I wish the stores in my area carried more flavors. I haven’t found the chocolate anywhere and that’s my fave flavor. And The sorbet is so good it makes your insides smile.
18_talenti,5,1.0,0.0,"Since I have discovered Talenti I dont buy any other brand. No chemicals, no junk. Just wish more places carried the quart size! When I was in Italy I had Gelato for lunch every day. This tastes the same!"
18_talenti,5,1.0,0.0,Soothes the chocolate craving with just a few scoops! So smooth & creamy with just the right amount of chocolate chunks. My freezer is never without it!
18_talenti,5,1.0,0.0,I tried the Double Dark Chocolate Gelato for the first time and was blown away by the texture and flavor. It now has become my favorite dessert.
18_talenti,5,1.0,0.0,If you love dark chocolate then you will LOVE this flavor. This is my go-to flavor of Talenti. Its hard to stop eating once you start.
18_talenti,2,2.0,1.0,"This is the first time I’ve had gelato and really it’s not all it’s hyped up to be, it’s overly sweet and has a very icy texture"
18_talenti,5,2.0,1.0,Absolutely delicious ice cream. You can tell the chocolate chips arent ordinary. Thick and creamy!
18_talenti,5,1.0,0.0,This flavor was my first experience of tasting Talenti Gelato. I wasn’t disappointed. OMG
18_talenti,5,1.0,0.0,If you need a chocolate fix......This will take care of it.
18_talenti,5,1.0,0.0,This is my all time favorite. It is so rich and decadent.
18_talenti,5,1.0,0.0,Love this flavor gelato! Deep rich chocolate taste!
18_talenti,5,1.0,0.0,I was blown away by the flavor! It was Delicious!
19_talenti,5,12.0,1.0,This is the ONLY icecrem I eat meaning the Fudge Brownie is ALL that I eat! I eat it everynight before bed lol! But Im very disappointed because where I live Inlges discontinued the Fudge Brownie and now I see that Food Lion has it on closeout(which they was the cheapest) so BI-LO is the only place I will be able to get it! I better not see them go on closeout! Why are they doing this???
19_talenti,5,5.0,0.0,"This gelato is definitely in the top 5 of Talenti flavors. It is creamy, tasty, and oh so chocolaty! The chunks of brownie was so good, wish there were more chunks though. Fudge Brownie satisfied my chocolate cravings unlike Talentis Double Dark Chocolate gelato. My sister is a chocolate fanatic, she tried some of mines and she loved the Fudge Brownie gelato as well."
19_talenti,5,3.0,0.0,"I have seriously never searched for an ice cream/gelato brand for the sole purpose to give it a 5/5 review. This was simply amazing and hands out the best ice cream I have ever tried. Its so smooth and creamy, but there is something inexplicably addicting to the texture and taste. The fudge chunks are rich. Love it! Will try other flavors."
19_talenti,5,5.0,1.0,"I was an ice cream girl until I discovered this at a local market. Talenti Fudge Brownie Gelato is the best chocolate frozen treat Ive ever tasted in my 70+ years. For some reason, the last few times I looked for it, none of the stores in my area are stocking it. PLEASE encourage all vendors to carry this amazingly wonderful treat."
19_talenti,5,3.0,0.0,"Im not a huge ice cream fan and could really care less about it. My husband brought home this chocolate brownie fudge for himself. One bite and I was hooked, this stuff is Amazing. I have found my little slice of heaven. I mean it must be amazing, if I had to track down the website just so I could tell them GOOD JOB!!"
19_talenti,5,3.0,0.0,"After trying the chocolate chip cookie (my usual go-to for any cream brand), I was a little let down by the flavor and texture. So on a whim I tried this one instead. Best decision. Soft, batter-like brownie chunks. Creamy chocolate taste. Will be buying again."
19_talenti,5,2.0,0.0,"Fudge Brownie is the ONLY Icecream I eat now, however, the last couple of months I have not been able to find it ANYWHERE. I have searched at approximately 10 different Targets, Krogers and Publix to no avail. Has this flavor been retired? If it has Pleaseeeeeee bring it back. Thanks for reaching out - were sorry that you are having difficulty finding this variety! Our team would love to help. Feel free to contact us directly at consumer.services@unilever.com. We look forward to your email."
19_talenti,5,1.0,0.0,I love this stuff. Its lighter or fluffier than normal ice cream. This is my favorite flavor out of them all!
20_talenti,1,4.0,2.0,The first time I had this flavor it was great. The second time there was a ton of hazelnut skin in the container. Photos arent even from the whole container. Just what Ive tried to eat so far. Had to trash the rest. This is so strange! Please send us an email so we can make this right for you! https://www.talentigelato.com/contact-us PS: it would be great if you could keep the container for the batch info on the bottom so we can follow up with our hazelnut supplier!
20_talenti,1,5.0,3.0,Talenti must have run out of chocolate because there were absolutely NO chocolate chips in my pint. Were sorry to hear that your Hazelnut gelato was missing the delicious chocolate chips! If you reach out to our customer service team they can help you out! https://www.talentigelato.com/contact-us
20_talenti,5,5.0,0.0,"I grew up in Germany spending my summers in Italy eating Gelato. My favorite was always Nociole = Hazelnut which was always an available flavor in every Gelateria. Hard to find good Gelato here in the USA. My husband is half Italian and also loves Talenti Hazelnut. Talenti is my favorite Gelato since I moved to the US and Hazelnut Chocolate Chips is my all time favorite flavor. Please Talenti, always make this flavor. However, it is not always easy to find in stores. Sometimes I can find it at our local Vons or Target and I get depressed when I can not buy it......!"
20_talenti,5,7.0,2.0,If you are someone who loves hazelnut and chocolate combo then this is your flavor! its so amazing and delicious. Its so delicious that I almost ate the whole jar in one sitting. Dont you hate it when you have to go fishing for the nuts? Well with this you dont have to because talenti is very generous with the amount of hazelnuts and chocolate chip. I hope they will keep this as one of their permanent flavor and bring it to BJs and Costco!!!!!! this small tub of gelato is never enough =P
20_talenti,5,3.0,0.0,I cant believe how delicious this is...Im seriously sad thinking about all the time Ive wasted eating other brands of ice cream... no more ice cream for this woman. Talenti Gelato is now right up there with milk and coffee on my shopping list...a must have in my freezer. And it might just always be the hazelnut choc. chip. Its amazing.....okay..enough reviewing...I have to get to the store before it closes......
20_talenti,5,4.0,0.0,"This is by far my favorite ice cream! It is amazing, I am recommending it everyone!"
20_talenti,5,4.0,0.0,I loved it me and my daughter i recommend gallons instead of pints
20_talenti,5,4.0,2.0,This Hazelnut Chocolate Chip gelato is simply amazing! So delicate and packed full of hazelnuts. I cant wait to try other flavors!
20_talenti,1,1.0,0.0,"I love Talenti AND also I love hazelnut. Where was the love in this ice cream? Vaguely a hazelnut flavor, though it was stuffed with the skins of hazelnuts, making for an unpleasant taste and very, very few chocolate chips. An expensive misfire."
20_talenti,1,1.0,0.0,"I am a fan of hazelnut products. This was bland, dull. I didnt want to finish the container. The only fun was the crunchy bits. I do not recommend this flavor. Try salted caramel."
20_talenti,1,1.0,0.0,Not my favorite out of the bunch. It has way to many chips. The crunchy texture is overwhelming and make it hard to enjoy.
21_talenti,5,8.0,0.0,"I didnt think Id ever be able to pick a favorite flavor or Talenti, until today! Key Lime Pie is amazingly refreshing and has sweet bites of graham crust mixed in that taste like tiny cookies! Yum, are you kidding me... heaven on earth in my freezer right now! I dont even have plasticware for packing lunches like a normal person, I upcycle the Talenti jars. Looks like Ill have quite a few with Key Lime on the label now. Move over black raspberry chocolate chip!"
21_talenti,5,23.0,4.0,"Never have I ever done a review f any kind, but it merits one.This is my 1st time to try gelato of your brand, only the 4th time to ever eat any gelato and all I can say is it was perfect! Definitely key lime like taste-tangy and creamy at the same time. The Graham cracker crust was also perfect! Just the right size chunks! I ate the whole pint in 1sitting straight from the jar! While eating the gelato, I imagined myself of royalty and elegance! ( I have NEVER described food of any kind that way before either and Im 61 years old). I will definitely be trying different kinds each time I go should shopping. Cant think of anything to change- and- also love the jar. Thank you for making it just perfect!"
21_talenti,2,44.0,15.0,"I was so excited to see a key lime flavored ice cream among Talentis other incredible flavors! Unfortunately, the tangy key lime flavor I was hoping for just wasnt there. This is a very mild flavored ice cream with barely a hint of lime, but the graham crust is actually very good. Do not buy this if you are looking for the signature tangy key lime pie flavor you are probably more familiar with. Its still a tasty treat, just misleading and disappointing if you are looking for a true key lime pie flavor. This will not keep me from trying more new flavors!"
21_talenti,5,10.0,3.0,"This gelato is fantastic. Another reviewer described it as ""elegant"" and that is precisely how I would describe it. The flavor is incredible and very close to the custard key lime pie that my family makes. I think the negative reviews are coming from people who either are used to artificial citrus flavorings and/or people who are expecting a sorbetto as opposed to a gelato. It is creamy becuase it is infact a GELATO. Obviously. I love it. I can rarely find it so when I do, I buy all of them and keep them on hand. Perfect for an elegant dessert to serve to unexpected guests."
21_talenti,5,6.0,0.0,"If you are not a fan of Key Lime Pie, stop reading now. If you DO love this tasty tart bliss...dont walk - run to the nearest Talenti freezer and stock up! The pie is but a memory since discovering this pint of heaven. A light, creamy, lime goodness, mixed with a perfect amount of crumbly Graham crust. The only thing that could make this better, in my book, is a more pronounced presence of Key limes. Its divine - quarts, half gallons... please!"
21_talenti,5,11.0,1.0,"Ive just tasted the Key Lime Pie gelato and I adore it. Im not one for very tart or overpowering flavors so was reluctant to try this one. But the subtle lime flavored gelato and soft graham cracker bits laced within it, each elegantly holds its own identity, yet blend together magnificently. The smooth texture is sublime as well."
21_talenti,2,15.0,10.0,I love Talenti. Huge fan. I love Key Lime Pie. Perhaps my favorite pie. I was really excited to see the flavor. It tastes great. It tastes like really nice vanilla gelato with some graham cracker chunks. It just has no real Key Lime flavor of any sort. I get subtlety and Im all for it. But this is beyond subtle. Its like the guy whos one job it was to put in the Key Lime flavor was home sick the day they made this batch(I hope hes feeling better). Talenti as a brand is wonderful. I just dont get this one.
21_talenti,2,20.0,8.0,"Talenti has become my favorite brand for gelato, and so far Ive enjoyed every flavor, except this one. I was in the mood for a flavor with a sharp bite to it, and lime seemed to fit the bill. However, when I took my first taste, I could only find the smallest hit of lime flavor. I looked on the ingredients list, and there is no mention of lime at all. I could only assume that ""natural flavoring"" was meant to be lime, which was far down on the ingredients list. Sans lime, the flavor of this gelato is heavy on the cream and coconut (which, personally, Im not used to coconut in key lime pie either) with no sharp citrus bite I was hoping for, only creamy with the warmth of the coconut. Without taking into consideration what this particular flavor is called, is good in its own right. In my opinion though, a lot more lime flavoring should be added, or the name changed to ""Coconut Cream Pie""."
21_talenti,5,1.0,0.0,"Im a huge fan of key lime pie and I search out anything key lime pie flavored. While this would have probably garnered a good review from me on its own, the chunks of Graham cracker that taste like pie crust is what sealed the 5-star review. I love, love, loved this."
21_talenti,5,1.0,0.0,"I had to let others know about this flavor! I am not a huge ice cream fan, but this one in my new addiction! It takes like eating a creamy pie. The key lime is not as tangy as I was expecting but the overall taste is extraordinary. Ive had gelato in Italy and usually stick to the fruit varieties, this one is a wonderfully special deviation from the normal fruits! TRY THIS! If you like cream pie, youll love this one! I do taste the hint of coconut so it mimics coconut cream pie to me with the touch of acidic to bring in the key lime taste. Enjoy!"
21_talenti,5,1.0,0.0,"This is a lovely subtle key lime pie flavor with tasty graham bits :)! Happily I found this in a store nearby and it shares my freezer with my favorite FroYo. I was able to turn my dad onto it and he loved it, probably would have eaten a whole pint himself if polite manners didnt intervene. I went online to find that Talenti gelato is offered in multiple locations by his home in another state and emailed him a list of stores. Unfortunately none of the stores by him had Key Lime Pie but Im sure he can find at least ONE other flavor to enjoy."
21_talenti,1,3.0,2.0,"I purchased this product in hopes that it would capture the essence of a true key lime pie, but was let down. I love the Talenti brand, however this flavor is a miss. When I first tasted the product, I thought that the key lime ""flavor"" was very faint and wondered if it was my imagination and there was no flavor at all. This prompted me to look at the ingredients list ---- no key lime or key lime flavor. Talenti if you wish to market a product with a specific flavor, please actually add that flavor to the product."
21_talenti,5,3.0,0.0,Cant find it in Miami..in Publix only once! Same basic flavors all of the time. Need to keep a better stock
21_talenti,1,2.0,1.0,"have any of you ever actually HAD Key Lime Pie?!??!? there wasnt even the slightest HINT of lime in this product, much less anything that could be called Key Lime. My father grew up in Miami and used to gather real key limes in the Keys. We both absolutely LOVE Key Lime anything, so I was extremely disappointed when I tried this gelato. Considering how much your product costs per ounce, I doubt seriously Ill ever spend that much again to try any of your other flavors."
21_talenti,5,2.0,0.0,"I absolutely love this gelato. I dont even like any other flavor gelato or ice cream anymore. If I cant have my Telenti Key Lime Pie, then I want nothing at all. I dont even like traditional key lime pie anymore. This is by far the most delicious, wonderfully made frozen treat on the market."
21_talenti,1,4.0,3.0,"Key lime gelato is my favorite (Ciao Bella used to make a great one) so I was thrilled to find this today. Unfortunately, it has no lime flavor. I checked the ingredient list and there is no lime in this product, none. All I taste is vanilla and cinnamon. Very disappointed. Your Mango gelato, however, is excellent."
21_talenti,3,2.0,1.0,My first talenti key lime pie. Very yummy but it does not taste like key lime at all and Im a Florida girl! I taste coconut and graham cracker (still yummy) I might have a slight key lime taste in my mouth as an aftertaste but Id be interested in a little more key lime in this key lime pie pint
21_talenti,5,1.0,0.0,"I dont know why this one is rated so low ! I lovee this flavor, its actually the first one I ever tried and still my favorite ! They did a great job with the key lime flavor and gram pieces. wish I could find it tho, havent seen it in a while ☹ Thank you for writing us! Were so sorry to hear of your trouble in locating this product. You may visit our website and use our store locator, or feel free to email us directly at consumer.services@unilever.com for further assistance. "
21_talenti,5,1.0,0.0,"its been a while since I ate this, but the memory haunts me... my absolute favorite flavor--tangy chewy and rich. I am so sad that I cant find it in any store within miles, perhaps you can inform us as to the months that it is in season....??"
21_talenti,5,1.0,0.0,This is my favorite flavor of Talenti....so imagine my disappointment now that I cant find it in any stores. Please bring it back. Its amazing flavor. I just knew that it would be back for summer but Id love it to be a permanent flavor.
21_talenti,5,1.0,0.0,"These reviews saying it doesnt taste like key lime pie are somewhat true, but if you throw away your expectations, youll realize that is the best icecream ever created. Try it for yourself. It is pricy, but its totally worth it"
21_talenti,5,1.0,0.0,This gelato has changed my whole gelato experience. I love the subtle key lime flavor with bits of pie crust. I am sad that I am unable to find it in my area. Please do not change anything about this ice cream. It is my favorite.
