key,stars,helpful_yes,helpful_no,text,rating,sentiment,bag_of_words,bag_of_words_str
26_breyers,5,2,0,"['pleased', 'find', 'non', 'dairy', 'frozen', 'product', 'walmart', 'reasonable', 'price', 'pleasant', 'taste', 'could', 'le', 'sugar', 'complaining', 'came', 'right', 'breyers', 'website', 'see', 'flavor', 'offered', 'ala', 'one', 'flavor', 'gluten', 'cant', 'gluten', 'either', 'please', 'please', 'please', 'flavor', 'gluten', 'free', 'dairy', 'free', 'egg', 'free']",4.8,1,"['find', 'non', 'dairy', 'frozen', 'product', 'walmart', 'price', 'taste', 'could', 'le', 'sugar', 'came', 'right', 'breyers', 'see', 'flavor', 'one', 'flavor', 'cant', 'either', 'please', 'please', 'please', 'flavor', 'free', 'dairy', 'free', 'free']","find,non,dairy,frozen,product,walmart,price,taste,could,le,sugar,came,right,breyers,see,flavor,one,flavor,cant,either,please,please,please,flavor,free,dairy,free,free"
26_breyers,5,2,0,"['knew', 'point', 'breyers', 'would', 'get', 'non', 'dairy', 'game', 'overly', 'pleased', 'youve', 'finally', 'done', 'ice', 'cream', 'amazing', 'smooth', 'creamy', 'easy', 'scoop', 'added', 'bonus', 'put', 'peanut', 'butter', 'already', 'delicious', 'thanks', 'million', 'adding', 'non', 'dairy', 'ice', 'cream', 'option', 'see', 'lot', 'future']",4.8,1,"['point', 'breyers', 'would', 'get', 'non', 'dairy', 'finally', 'done', 'ice', 'cream', 'amazing', 'smooth', 'creamy', 'easy', 'scoop', 'added', 'put', 'peanut', 'butter', 'already', 'delicious', 'thanks', 'non', 'dairy', 'ice', 'cream', 'option', 'see', 'lot']","point,breyers,would,get,non,dairy,finally,done,ice,cream,amazing,smooth,creamy,easy,scoop,added,put,peanut,butter,already,delicious,thanks,non,dairy,ice,cream,option,see,lot"
26_breyers,5,3,1,"['literally', 'favorite', 'non', 'dairy', 'ice', 'cream', 'developed', 'milk', 'allergy', 'havent', 'able', 'eat', 'normal', 'ice', 'cream', 'time', 'growing', 'loved', 'ice', 'cream', 'tried', 'many', 'many', 'maaaaaaany', 'option', 'cutting', 'craving', 'well', 'thank', 'breyers', 'making', 'something', 'creamy', 'delicious', 'actually', 'taste', 'like', 'ice', 'cream']",4.8,1,"['literally', 'favorite', 'non', 'dairy', 'ice', 'cream', 'milk', 'havent', 'able', 'eat', 'ice', 'cream', 'time', 'loved', 'ice', 'cream', 'tried', 'many', 'many', 'option', 'craving', 'well', 'thank', 'breyers', 'making', 'something', 'creamy', 'delicious', 'actually', 'taste', 'like', 'ice', 'cream']","literally,favorite,non,dairy,ice,cream,milk,havent,able,eat,ice,cream,time,loved,ice,cream,tried,many,many,option,craving,well,thank,breyers,making,something,creamy,delicious,actually,taste,like,ice,cream"
<<<<<<< HEAD
26_breyers,4,2,0,"['kid', 'little', 'leary', 'non', 'dairy', 'say', 'breyers', 'non', 'dairy', 'changed', 'mind', 'texture', 'smooth', 'flavor', 'fabulous', 'admit', 'really', 'liked', 'definitely', 'would', 'try']",4.8,1,"['kid', 'little', 'non', 'dairy', 'say', 'breyers', 'non', 'dairy', 'changed', 'texture', 'smooth', 'flavor', 'really', 'liked', 'definitely', 'would', 'try']","kid,little,non,dairy,say,breyers,non,dairy,changed,texture,smooth,flavor,really,liked,definitely,would,try"
=======
26_breyers,4,2,0,"['kid', 'little', 'leary', 'non', 'dairy', 'say', 'breyers', 'non', 'dairy', 'changed', 'mind', 'texture', 'smooth', 'flavor', 'fabulous', 'admit', 'really', 'liked', 'definitely', 'would', 'try']",4.8,0,"['kid', 'little', 'non', 'dairy', 'say', 'breyers', 'non', 'dairy', 'changed', 'texture', 'smooth', 'flavor', 'really', 'liked', 'definitely', 'would', 'try']","kid,little,non,dairy,say,breyers,non,dairy,changed,texture,smooth,flavor,really,liked,definitely,would,try"
>>>>>>> main
26_breyers,5,2,0,"['almond', 'milk', 'ice', 'cream', 'expensive', 'icy', 'texture', 'smooth', 'creamy', 'really', 'good', 'wish', 'flavor', 'im', 'also', 'gluten', 'free', 'tried', 'peanut', 'butter', 'getting']",4.8,1,"['almond', 'milk', 'ice', 'cream', 'texture', 'smooth', 'creamy', 'really', 'good', 'wish', 'flavor', 'im', 'also', 'free', 'tried', 'peanut', 'butter', 'getting']","almond,milk,ice,cream,texture,smooth,creamy,really,good,wish,flavor,im,also,free,tried,peanut,butter,getting"
26_breyers,3,1,0,"['flavor', 'overall', 'pretty', 'good', 'little', 'sweeter', 'like', 'kid', 'enjoyed', 'oldest', 'liked', 'first', 'night', 'said', 'didnt', 'think', 'read', 'label', 'course', 'healthy', 'good', 'like', 'anymore', 'lol', 'two', 'younger', 'one', 'finished', 'container', 'without', 'problem', 'regular', 'non', 'dairy', 'brand', 'avalible', 'would', 'pick', 'alternative']",4.8,0,"['flavor', 'overall', 'pretty', 'good', 'little', 'like', 'kid', 'enjoyed', 'liked', 'first', 'night', 'said', 'didnt', 'think', 'read', 'good', 'like', 'anymore', 'lol', 'two', 'one', 'finished', 'container', 'without', 'problem', 'regular', 'non', 'dairy', 'brand', 'would']","flavor,overall,pretty,good,little,like,kid,enjoyed,liked,first,night,said,didnt,think,read,good,like,anymore,lol,two,one,finished,container,without,problem,regular,non,dairy,brand,would"
26_breyers,5,1,0,"['tell', 'eating', 'breyers', 'nondairy', 'ice', 'cream', 'far', 'amazing', 'cannot', 'tell', 'dairy', 'cake', 'ice', 'cream', 'coworkers', 'job', 'decided', 'try', 'breyers', 'nondairy', 'ice', 'cream', 'complaint', 'everybody', 'said', 'actually', 'going', 'go', 'couple', 'people', 'child', 'lactose', 'intolerant', 'think', 'amazing', 'exact', 'ice', 'cream', 'tasty']",4.8,1,"['tell', 'eating', 'breyers', 'ice', 'cream', 'far', 'amazing', 'cannot', 'tell', 'dairy', 'cake', 'ice', 'cream', 'decided', 'try', 'breyers', 'ice', 'cream', 'said', 'actually', 'going', 'go', 'couple', 'people', 'lactose', 'think', 'amazing', 'ice', 'cream', 'tasty']","tell,eating,breyers,ice,cream,far,amazing,cannot,tell,dairy,cake,ice,cream,decided,try,breyers,ice,cream,said,actually,going,go,couple,people,lactose,think,amazing,ice,cream,tasty"
26_breyers,5,1,0,"['became', 'lactose', 'intolerant', '8', 'year', 'ago', 'recently', 'past', '2', 'year', 'gone', 'vegan', 'finding', 'ice', 'cream', 'taste', 'like', 'ice', 'cream', 'bought', 'past', 'challenge', 'tried', 'every', 'non', 'daily', 'ice', 'cream', 'buy', 'closest', 'dairy', 'ice', 'cream', 'find', 'peanut', 'butter', 'banana', 'cut', 'ace', 'hope', 'see', 'flavor', 'available', 'sometime', 'thanks', 'making']",4.8,1,"['lactose', 'year', 'ago', 'recently', 'past', '2', 'year', 'gone', 'vegan', 'finding', 'ice', 'cream', 'taste', 'like', 'ice', 'cream', 'bought', 'past', 'tried', 'every', 'non', 'ice', 'cream', 'buy', 'dairy', 'ice', 'cream', 'find', 'peanut', 'butter', 'banana', 'hope', 'see', 'flavor', 'available', 'thanks', 'making']","lactose,year,ago,recently,past,2,year,gone,vegan,finding,ice,cream,taste,like,ice,cream,bought,past,tried,every,non,ice,cream,buy,dairy,ice,cream,find,peanut,butter,banana,hope,see,flavor,available,thanks,making"
26_breyers,5,1,0,"['new', 'product', 'breyers', 'dairy', 'free', 'ice', 'cream', 'opinion', 'good', 'regular', 'ice', 'cream', 'couldnt', 'tell', 'difference', 'creamy', 'dairy', 'version', 'tried', 'peanut', 'butter', 'vanilla', 'swirl', 'look', 'forward', 'trying', 'flavor', 'oreo', 'cooky', 'cream', 'appreciate', 'fact', 'use', 'recognizable', 'ingredient', 'arent', 'full', 'chemical']",4.8,1,"['new', 'product', 'breyers', 'dairy', 'free', 'ice', 'cream', 'opinion', 'good', 'regular', 'ice', 'cream', 'couldnt', 'tell', 'creamy', 'dairy', 'version', 'tried', 'peanut', 'butter', 'vanilla', 'swirl', 'look', 'forward', 'trying', 'flavor', 'oreo', 'cooky', 'cream', 'fact', 'use', 'ingredient', 'full']","new,product,breyers,dairy,free,ice,cream,opinion,good,regular,ice,cream,couldnt,tell,creamy,dairy,version,tried,peanut,butter,vanilla,swirl,look,forward,trying,flavor,oreo,cooky,cream,fact,use,ingredient,full"
26_breyers,5,1,0,"['love', 'taste', 'frozen', 'dessert', 'texture', 'silky', 'smooth', 'chalky', 'icy', 'like', 'non', 'dairy', 'item', 'peanut', 'butter', 'delicious', 'right', 'amount', 'overpower', 'base', 'flavor', 'please', 'keep', 'item', 'high', 'quantity', 'local', 'grocer', 'one', 'container', 'left', 'purchased', 'mine']",4.8,1,"['love', 'taste', 'frozen', 'dessert', 'texture', 'smooth', 'like', 'non', 'dairy', 'item', 'peanut', 'butter', 'delicious', 'right', 'amount', 'base', 'flavor', 'please', 'keep', 'item', 'high', 'local', 'one', 'container', 'left', 'purchased', 'mine']","love,taste,frozen,dessert,texture,smooth,like,non,dairy,item,peanut,butter,delicious,right,amount,base,flavor,please,keep,item,high,local,one,container,left,purchased,mine"
26_breyers,5,1,0,"['really', 'excited', 'new', 'non', 'dairy', 'ice', 'cream', 'offering', 'breyers', 'im', 'dairy', 'free', 'diet', 'per', 'doctor', 'order', 'find', 'extremely', 'difficult', 'love', 'cheese', 'ice', 'cream', 'ive', 'tried', 'dozen', 'non', 'dairy', 'ice', 'cream', 'past', 'im', 'usually', 'disappointed', 'non', 'dairy', 'ice', 'cream', 'overly', 'sweet', 'creamy', 'ive', 'even', 'weird', 'chemical', 'aftertaste', 'breyers', 'non', 'dairy', 'ice', 'cream', 'vanilla', 'peanut', 'butter', 'flavor', 'disappoint', 'almond', 'milk', 'ice', 'cream', 'base', 'point', 'nice', 'creamy', 'natural', 'tasting', 'sweet', 'vanilla', 'flavor', 'overly', 'sweet', 'peanut', 'butter', 'real', 'well', 'good', 'salty', 'balance', 'sweet', 'ice', 'cream', 'ill', 'honest', 'ice', 'cream', 'would', 'better', 'chocolate', 'flavored', 'ice', 'cream', 'chocolate', 'peanut', 'butter', 'combo', 'made', 'heaven', 'looking', 'forward', 'trying', 'oreo', 'flavor', 'next', 'found', 'new', 'ice', 'cream', 'couldnt', 'happier', 'especially', '140', 'calorie', 'per', 'serving']",4.8,1,"['really', 'excited', 'new', 'non', 'dairy', 'ice', 'cream', 'breyers', 'im', 'dairy', 'free', 'diet', 'per', 'find', 'extremely', 'love', 'ice', 'cream', 'ive', 'tried', 'non', 'dairy', 'ice', 'cream', 'past', 'im', 'usually', 'disappointed', 'non', 'dairy', 'ice', 'cream', 'sweet', 'creamy', 'ive', 'even', 'breyers', 'non', 'dairy', 'ice', 'cream', 'vanilla', 'peanut', 'butter', 'flavor', 'almond', 'milk', 'ice', 'cream', 'base', 'point', 'nice', 'creamy', 'natural', 'tasting', 'sweet', 'vanilla', 'flavor', 'sweet', 'peanut', 'butter', 'real', 'well', 'good', 'salty', 'balance', 'sweet', 'ice', 'cream', 'ill', 'ice', 'cream', 'would', 'better', 'chocolate', 'flavored', 'ice', 'cream', 'chocolate', 'peanut', 'butter', 'combo', 'made', 'heaven', 'looking', 'forward', 'trying', 'oreo', 'flavor', 'next', 'found', 'new', 'ice', 'cream', 'couldnt', 'especially', 'calorie', 'per', 'serving']","really,excited,new,non,dairy,ice,cream,breyers,im,dairy,free,diet,per,find,extremely,love,ice,cream,ive,tried,non,dairy,ice,cream,past,im,usually,disappointed,non,dairy,ice,cream,sweet,creamy,ive,even,breyers,non,dairy,ice,cream,vanilla,peanut,butter,flavor,almond,milk,ice,cream,base,point,nice,creamy,natural,tasting,sweet,vanilla,flavor,sweet,peanut,butter,real,well,good,salty,balance,sweet,ice,cream,ill,ice,cream,would,better,chocolate,flavored,ice,cream,chocolate,peanut,butter,combo,made,heaven,looking,forward,trying,oreo,flavor,next,found,new,ice,cream,couldnt,especially,calorie,per,serving"
26_breyers,5,1,0,"['looking', 'ice', 'cream', 'husband', 'breyers', 'last', 'section', 'eye', 'opened', 'wide', 'seeing', 'non', 'dairy', 'u', 'know', 'happened', 'card', 'good', 'good', 'good', 'im', 'waiting', 'coffee', 'flavored', 'please', 'others']",4.8,1,"['looking', 'ice', 'cream', 'husband', 'breyers', 'last', 'opened', 'non', 'dairy', 'u', 'know', 'happened', 'good', 'good', 'good', 'im', 'coffee', 'flavored', 'please', 'others']","looking,ice,cream,husband,breyers,last,opened,non,dairy,u,know,happened,good,good,good,im,coffee,flavored,please,others"
26_breyers,5,1,0,"['far', 'best', 'frozen', 'desert', 'nothing', 'else', 'add', 'wish', 'flavor', 'since', 'cannot', 'dairy', 'gluten', 'peanut', 'butter', 'vanilla', 'option', 'superb', 'flavor', 'texture', 'excellent', 'value', 'bravo']",4.8,1,"['far', 'best', 'frozen', 'nothing', 'else', 'add', 'wish', 'flavor', 'since', 'cannot', 'dairy', 'peanut', 'butter', 'vanilla', 'option', 'flavor', 'texture', 'excellent']","far,best,frozen,nothing,else,add,wish,flavor,since,cannot,dairy,peanut,butter,vanilla,option,flavor,texture,excellent"
26_breyers,5,1,0,"['gluten', 'dairy', 'soy', 'free', 'product', 'exceptional', 'taste', 'like', 'remember', 'ice', 'cream', 'tasted', 'like', '15', 'year', 'ago', 'looking', 'forward', 'flavor', 'addition', 'future', 'thank', 'breyers']",4.8,1,"['dairy', 'free', 'product', 'taste', 'like', 'ice', 'cream', 'tasted', 'like', 'year', 'ago', 'looking', 'forward', 'flavor', 'thank', 'breyers']","dairy,free,product,taste,like,ice,cream,tasted,like,year,ago,looking,forward,flavor,thank,breyers"
26_breyers,5,1,0,"['tried', 'like', 'dairy', 'free', 'ice', 'cream', 'ive', 'amazingly', 'delicious', 'consistency', 'taste', 'seemed', 'close', 'real', 'ice', 'cream', 'even', 'dairy', 'kid', 'love', 'ice', 'cream']",4.8,1,"['tried', 'like', 'dairy', 'free', 'ice', 'cream', 'ive', 'delicious', 'consistency', 'taste', 'real', 'ice', 'cream', 'even', 'dairy', 'kid', 'love', 'ice', 'cream']","tried,like,dairy,free,ice,cream,ive,delicious,consistency,taste,real,ice,cream,even,dairy,kid,love,ice,cream"
26_breyers,5,1,0,"['dairy', 'free', 'icecream', 'unbelievable', 'would', 'know', 'difference', 'taste', 'side', 'dairy', 'ice', 'cream', 'excited', 'cant', 'wait', 'flavor', 'come', 'way', 'go', 'breyers']",4.8,1,"['dairy', 'free', 'icecream', 'would', 'know', 'taste', 'side', 'dairy', 'ice', 'cream', 'excited', 'cant', 'wait', 'flavor', 'come', 'way', 'go', 'breyers']","dairy,free,icecream,would,know,taste,side,dairy,ice,cream,excited,cant,wait,flavor,come,way,go,breyers"
<<<<<<< HEAD
26_breyers,4,1,0,"['loved', 'taste', 'non', 'dairy', 'vanilla', 'peanut', 'butter', 'could', 'tell', 'made', 'almond', 'milk', 'added', 'flavor', 'nice', 'rich', 'simple', 'ingredient']",4.8,1,"['loved', 'taste', 'non', 'dairy', 'vanilla', 'peanut', 'butter', 'could', 'tell', 'made', 'almond', 'milk', 'added', 'flavor', 'nice', 'rich', 'simple', 'ingredient']","loved,taste,non,dairy,vanilla,peanut,butter,could,tell,made,almond,milk,added,flavor,nice,rich,simple,ingredient"
=======
26_breyers,4,1,0,"['loved', 'taste', 'non', 'dairy', 'vanilla', 'peanut', 'butter', 'could', 'tell', 'made', 'almond', 'milk', 'added', 'flavor', 'nice', 'rich', 'simple', 'ingredient']",4.8,0,"['loved', 'taste', 'non', 'dairy', 'vanilla', 'peanut', 'butter', 'could', 'tell', 'made', 'almond', 'milk', 'added', 'flavor', 'nice', 'rich', 'simple', 'ingredient']","loved,taste,non,dairy,vanilla,peanut,butter,could,tell,made,almond,milk,added,flavor,nice,rich,simple,ingredient"
>>>>>>> main
26_breyers,5,1,0,"['ice', 'cream', 'incredible', 'plan', 'flavour', 'dairy', 'gluten', 'free', 'easily', 'scoopable', 'flavourable']",4.8,1,"['ice', 'cream', 'flavour', 'dairy', 'free']","ice,cream,flavour,dairy,free"
26_hd,5,10,0,"['speechless', 'fantastic', 'couldnt', 'better', 'ice', 'cream', 'youd', 'eat', '24', '7']",4.6,1,"['fantastic', 'couldnt', 'better', 'ice', 'cream', 'eat']","fantastic,couldnt,better,ice,cream,eat"
26_hd,5,7,0,"['vanilla', 'stock', 'ill', 'grab', 'one', 'instead']",4.6,1,"['vanilla', 'stock', 'ill', 'one', 'instead']","vanilla,stock,ill,one,instead"
26_hd,5,13,3,"['taste', 'amazing', 'enough', 'cooky', 'enough', 'cream', 'love', 'ive', 'immediately', 'fell', 'love', 'almost', 'every', 'day', 'summer']",4.6,1,"['taste', 'amazing', 'enough', 'cooky', 'enough', 'cream', 'love', 'ive', 'fell', 'love', 'almost', 'every', 'day', 'summer']","taste,amazing,enough,cooky,enough,cream,love,ive,fell,love,almost,every,day,summer"
26_hd,5,10,2,"['love', 'cooky', 'cream', 'flavor', 'rich', 'creamy', 'best', 'cooky', 'cream', 'ive', 'tried']",4.6,1,"['love', 'cooky', 'cream', 'flavor', 'rich', 'creamy', 'best', 'cooky', 'cream', 'ive', 'tried']","love,cooky,cream,flavor,rich,creamy,best,cooky,cream,ive,tried"
<<<<<<< HEAD
26_hd,4,6,2,"['classic', 'flavor', 'perfect', 'haagen', 'daz', 'creaminess', 'weve', 'come', 'expect', 'want', 'best', 'cooky', 'cream', 'ive', 'cant', 'say', 'since', 'always', 'underwhelming', 'amount', 'chocolate', 'wafer', 'cookie', 'outside', 'small', 'batch', 'local', 'shop', 'haagen', 'dazs', 'version', 'flavor', 'trouble', 'blowing', 'away', 'grocery', 'store', 'competition']",4.6,1,"['flavor', 'perfect', 'haagen', 'come', 'want', 'best', 'cooky', 'cream', 'ive', 'cant', 'say', 'since', 'always', 'amount', 'chocolate', 'cookie', 'small', 'batch', 'local', 'haagen', 'dazs', 'version', 'flavor', 'away', 'grocery', 'store']","flavor,perfect,haagen,come,want,best,cooky,cream,ive,cant,say,since,always,amount,chocolate,cookie,small,batch,local,haagen,dazs,version,flavor,away,grocery,store"
=======
26_hd,4,6,2,"['classic', 'flavor', 'perfect', 'haagen', 'daz', 'creaminess', 'weve', 'come', 'expect', 'want', 'best', 'cooky', 'cream', 'ive', 'cant', 'say', 'since', 'always', 'underwhelming', 'amount', 'chocolate', 'wafer', 'cookie', 'outside', 'small', 'batch', 'local', 'shop', 'haagen', 'dazs', 'version', 'flavor', 'trouble', 'blowing', 'away', 'grocery', 'store', 'competition']",4.6,0,"['flavor', 'perfect', 'haagen', 'come', 'want', 'best', 'cooky', 'cream', 'ive', 'cant', 'say', 'since', 'always', 'amount', 'chocolate', 'cookie', 'small', 'batch', 'local', 'haagen', 'dazs', 'version', 'flavor', 'away', 'grocery', 'store']","flavor,perfect,haagen,come,want,best,cooky,cream,ive,cant,say,since,always,amount,chocolate,cookie,small,batch,local,haagen,dazs,version,flavor,away,grocery,store"
>>>>>>> main
26_hd,5,4,1,"['love', 'great', 'flavour', 'great', 'creaminess']",4.6,1,"['love', 'great', 'flavour', 'great']","love,great,flavour,great"
26_hd,5,2,0,"['great', 'flavor', 'cooky', 'uniquely', 'good', 'trying', 'find', 'made', 'cooky']",4.6,1,"['great', 'flavor', 'cooky', 'good', 'trying', 'find', 'made', 'cooky']","great,flavor,cooky,good,trying,find,made,cooky"
26_hd,5,5,3,"['ive', 'missed', 'flavor', 'much', 'one', 'favorite', 'flavor', 'ever']",4.6,1,"['ive', 'flavor', 'much', 'one', 'favorite', 'flavor', 'ever']","ive,flavor,much,one,favorite,flavor,ever"
26_talenti,5,2,0,"['im', 'much', 'leaving', 'review', 'gelato', 'taste', 'amazing', 'ive', 'buying', 'almost', 'daily', 'b', 'c', 'good', 'highly', 'recommend', 'flavor', 'love', 'eggnog']",4.6,1,"['im', 'much', 'review', 'gelato', 'taste', 'amazing', 'ive', 'buying', 'almost', 'b', 'good', 'highly', 'recommend', 'flavor', 'love']","im,much,review,gelato,taste,amazing,ive,buying,almost,b,good,highly,recommend,flavor,love"
26_talenti,5,3,0,"['1', 'absolute', 'best', 'tasting', 'ice', 'cream', 'flavor', 'time']",4.6,1,"['1', 'absolute', 'best', 'tasting', 'ice', 'cream', 'flavor', 'time']","1,absolute,best,tasting,ice,cream,flavor,time"
26_talenti,5,4,1,"['like', 'try', 'flavor', 'ive', 'never', 'saw', '3', 'month', 'ago', 'sale', 'neighborhood', 'supermarket', 'gave', 'shot', 'knew', 'itd', 'good', 'could', 'mess', 'eggnog', 'dissapointed', 'get', 'store', 'early', 'sale', 'otherwise', 'first', 'flavor', 'disappear']",4.6,1,"['like', 'try', 'flavor', 'ive', 'never', 'saw', '3', 'month', 'ago', 'gave', 'good', 'could', 'get', 'store', 'first', 'flavor']","like,try,flavor,ive,never,saw,3,month,ago,gave,good,could,get,store,first,flavor"
26_talenti,5,5,1,"['love', 'much', 'cant', 'actually', 'allow', 'house', 'eat', 'office', 'nutrition', 'nut', 'workout', 'crazy', 'sugar', 'allowed', 'bos', 'cast', 'criticizing', 'eye', 'special', 'treat', 'im', 'feeling', 'guilty', 'enough', 'stop', 'decadent', 'spoonful', 'home', 'wouldnt', 'stop', 'break', 'safety', 'deal', 'bottom', 'pint', 'carefully', 'licked', 'clean']",4.6,1,"['love', 'much', 'cant', 'actually', 'eat', 'nut', 'sugar', 'special', 'treat', 'im', 'enough', 'stop', 'decadent', 'spoonful', 'home', 'stop', 'bottom', 'pint']","love,much,cant,actually,eat,nut,sugar,special,treat,im,enough,stop,decadent,spoonful,home,stop,bottom,pint"
26_talenti,5,9,2,"['discovered', 'flavor', '3', 'year', 'ago', 'stopped', 'buying', 'called', 'eggnog', 'ice', 'cream', 'unfortunately', 'flavor', 'isnt', 'always', 'store', 'season', 'keep', 'searching', 'find', 'last', 'eggnog', 'gelato', 'served', 'july', '4th']",4.6,1,"['flavor', '3', 'year', 'ago', 'stopped', 'buying', 'ice', 'cream', 'unfortunately', 'flavor', 'isnt', 'always', 'store', 'keep', 'find', 'last', 'gelato']","flavor,3,year,ago,stopped,buying,ice,cream,unfortunately,flavor,isnt,always,store,keep,find,last,gelato"
26_talenti,5,4,0,"['waited', 'year', 'grew', 'home', 'made', 'eggnog', 'ice', 'version', 'smooth', 'creamy', 'love', 'pint', 'one', 'flavor', 'doesnt', 'go', 'away', 'eating', 'cleared', 'space', 'deep', 'freezer', 'enjoy', 'well', 'spring']",4.6,1,"['year', 'home', 'made', 'ice', 'version', 'smooth', 'creamy', 'love', 'pint', 'one', 'flavor', 'doesnt', 'go', 'away', 'eating', 'freezer', 'enjoy', 'well']","year,home,made,ice,version,smooth,creamy,love,pint,one,flavor,doesnt,go,away,eating,freezer,enjoy,well"
26_talenti,5,7,1,"['reading', 'review', 'person', 'said', 'wonderful', 'couldnt', 'find', 'three', 'year', 'made', 'mission', 'find', 'flavor', 'holiday', 'season', 'someone', 'love', 'eggnog', 'talenti', 'product', 'say', 'amazingly', 'good', 'bought', 'three', 'sure', 'wont', 'left', 'despair', 'three', 'year']",4.6,1,"['review', 'said', 'wonderful', 'couldnt', 'find', 'three', 'year', 'made', 'find', 'flavor', 'someone', 'love', 'talenti', 'product', 'say', 'good', 'bought', 'three', 'sure', 'wont', 'left', 'three', 'year']","review,said,wonderful,couldnt,find,three,year,made,find,flavor,someone,love,talenti,product,say,good,bought,three,sure,wont,left,three,year"
26_talenti,5,9,1,"['first', 'tasted', 'gelato', '3', 'yr', 'ago', 'felt', 'deliciously', 'intoxicated', 'delightfully', 'satisfied', 'taste', 'pure', 'eggnog', 'nearly', 'consumed', 'entire', 'content', 'one', 'sitting', 'unfortunately', 'successful', 'locate', 'eggnog', 'flavor', 'market', '3', 'yr', 'plan', 'strong', 'arming', 'market', 'return', 'product', 'holiday', 'time']",4.6,1,"['first', 'tasted', 'gelato', '3', 'ago', 'taste', 'entire', 'one', 'sitting', 'unfortunately', 'flavor', 'market', '3', 'strong', 'market', 'product', 'time']","first,tasted,gelato,3,ago,taste,entire,one,sitting,unfortunately,flavor,market,3,strong,market,product,time"
26_talenti,5,10,1,"['ridiculously', 'good', 'strong', 'egg', 'nog', 'flavor']",4.6,1,"['good', 'strong', 'flavor']","good,strong,flavor"
26_talenti,5,1,0,"['cant', 'winter', 'without', 'make', 'holiday', 'great']",4.6,1,"['cant', 'without', 'make', 'great']","cant,without,make,great"
26_talenti,5,2,1,"['mean', 'cmon', 'surprising', 'get', 'right', 'love']",4.6,1,"['mean', 'get', 'right', 'love']","mean,get,right,love"
26_talenti,5,1,0,"['old', 'world', 'eggnog', 'recipe', 'delicious', 'treat', 'stopped', 'office', 'marietta', 'georgia', 'pled', 'put', 'shelf', 'year', 'told', 'many', 'people', 'delicious', 'yet', 'one', 'find', 'item', 'store', 'anymore', 'product', 'would', 'like', 'personally', 'order', 'keep', 'store', 'thanks', 'asking', 'delicious', 'old', 'world', 'eggnog', 'gelato', 'wed', 'happy', 'help', 'locate', 'product', 'area', 'need', 'information', 'please', 'reach', 'u', 'directly', 'via', 'email', 'consumer', 'service', 'unilever', 'com', 'team', 'able', 'assist', 'look', 'forward', 'message']",4.6,1,"['old', 'world', 'recipe', 'delicious', 'treat', 'stopped', 'put', 'shelf', 'year', 'many', 'people', 'delicious', 'yet', 'one', 'find', 'item', 'store', 'anymore', 'product', 'would', 'like', 'keep', 'store', 'thanks', 'delicious', 'old', 'world', 'gelato', 'happy', 'help', 'product', 'area', 'need', 'please', 'u', 'consumer', 'service', 'unilever', 'com', 'able', 'look', 'forward']","old,world,recipe,delicious,treat,stopped,put,shelf,year,many,people,delicious,yet,one,find,item,store,anymore,product,would,like,keep,store,thanks,delicious,old,world,gelato,happy,help,product,area,need,please,u,consumer,service,unilever,com,able,look,forward"
26_talenti,5,3,1,"['enjoy', 'many', 'favorite', 'talenti', 'gelato', 'flavor', 'favorite', 'thankful', 'seasonal', 'product', 'otherwise', 'would', 'seriously', 'overindulge', 'better', 'ingredient', 'make', 'happy', 'spoon']",4.6,1,"['enjoy', 'many', 'favorite', 'talenti', 'gelato', 'flavor', 'favorite', 'product', 'would', 'seriously', 'better', 'ingredient', 'make', 'happy', 'spoon']","enjoy,many,favorite,talenti,gelato,flavor,favorite,product,would,seriously,better,ingredient,make,happy,spoon"
27_bj,5,6,0,"['found', 'ice', 'cream', 'last', 'year', 'bought', 'way', 'summer', 'cleared', 'local', 'target', 'fall', 'mourned', 'loss', 'summer', 'ice', 'cream', 'happened', 'across', 'five', 'pint', 'target', 'close', 'holiday', 'christmas', 'miracle', 'savored', 'well', 'new', 'year', 'gone', 'thought', 'saw', 'today', 'back', 'shelf', 'thank', 'b', 'j', 'bringing', 'back', 'hope', 'permanent', 'summertime', 'flavor', 'salty', 'sweet', 'combination', 'perfect']",4.7,1,"['found', 'ice', 'cream', 'last', 'year', 'bought', 'way', 'summer', 'local', 'target', 'summer', 'ice', 'cream', 'happened', 'pint', 'target', 'well', 'new', 'year', 'gone', 'thought', 'saw', 'today', 'back', 'shelf', 'thank', 'b', 'j', 'back', 'hope', 'permanent', 'flavor', 'salty', 'sweet', 'combination', 'perfect']","found,ice,cream,last,year,bought,way,summer,local,target,summer,ice,cream,happened,pint,target,well,new,year,gone,thought,saw,today,back,shelf,thank,b,j,back,hope,permanent,flavor,salty,sweet,combination,perfect"
