<<<<<<< HEAD
=======
<<<<<<< HEAD
>>>>>>> main
key,stars,helpful_yes,helpful_no,text,rating
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,2,0,Love this flavor. Silky chocolate with dark chocolate chunks. Yummm!
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,2,0,"I wish you distributed in more places around Winona MN and in bigger sizes than pints,"
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,2,0,"This is the first flavor of Haagen-Dazs I ever had. It’s still my favorite. So chocalatey, and so good."
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,2,0,"I enjoy your chocolate chocolate chip ice cream. Its creamy and tastes good. Even though product is pricey, its worth it. Always top it off with whip cream."
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,2,1,0,The chocolate chocolate chip ice cream is not very good! The ice cream is fine but the chips are like wax! They have no flavor and don’t even melt in your mouth if you leave them sitting in your mouth. I’m disappointed because I love the Belgian chocolate up ice cream but no stores in my area carry it anymore. They’re only carrying the new style of Häagen-Dazs . What a bummer! I’ll have to hunt for something else.
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,2,0,This was my pregnancy craving 25 years ago and still eating it today. Sadly over the last few months I can’t find it in stores. Hopefully it hasn’t been discontinued.
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,2,0,"please do not discontinue this product, I live in Brazil and every time I go to the US or to a major city here, the first thing I try to do is find this ice cream, this flavour MUST exist"
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,1,0,Haagen-Dazs chocolate chocolate chip ice cream is the best ice cream ever the little chips that snap when you eat them give it a great texture. This is the only ice cream I eat. Im having a hard time finding it now hardly any of the stores carry it. You should advertise this more on TV as I think making more people aware of it would be the key to selling it. Anyone that I have told about it or giving it to have become hooked on it and love it
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,1,4,1,"Love Haagen daz, but those chocolate chips do not melt/break down in your mouth and they have no flavor. Might as well put chunks of brown crayon in the ice cream"
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,2,0,best ice cream I have ever eaten and I am 67 years old...Ive been eating this for 20 years and am very disappointed because both of my local food stores have stopped stocking it....please please please bring it back so I can enjoy 3 scoops with your strawberry
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,3,0,No words to describe how much I love this ice cream
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,3,0,This is my all time favorite! It just doesnt get any better...
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,5,1,I grew up on haagendaz and in particular CCC icecream . I went to my local store the other day and was told CCC is discontinued. Is this true? This is very sad if yes. A part of my childhood is Lost.
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,3,0,"I love the creamy chocolate with all of the little chips. Great combination, I even got my daughter in law hooked! Hard to find though!! I buy at least 2 at a time because it is so hard to get this flavor!!!"
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,3,0,"Honestly this ice cream has made my life a 100% more better ! Like when ever Im feeling sad,depressed,grossed out, confused,happy,excited,angry I just go to Haagen & get trek scoops of the amazing ice cream. This ice cream is seriously made out of Gods hands . Bless this ice cream !"
12_hd,Chocolate Chocolate Chip Ice Cream,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,5,4,0,My absolute all time favorite of all time. Perfect chocolate chips in the most smooth chocolate ice cream.
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,2,12,0,"I was very excited to try this u til I read the I fresheners and realized I only got 4 layers. The oat crisp layer was missing entirely, and the hot fudge layer and cookie layer was mostly on the outside edge of the package. I love this brand but I was so disappointed with the lack of elements. The sorbetto flavor was delicious, and the hot fudge was great and being vegan is a huge bonus. But I’d only tel people to buy with caution as this is the only flavor I’ve had this problem with."
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,7,0,"My Husband is unable to consume any dairy without getting very ill. HE really misses ice cream most since he had to cut it out of his diet. Talenti Diary-Free Sorbetto Layers has really brought a smile back to his face because the Coconut Chocolate Cookie is SOOOOO delicious! I love it too! Creamy, crunchy and decadent! Our new family favorite!!!!"
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,5,0,"I have had many vegan ice creams ranging from Talenti, to oatly and others. And this one is my absolute favorite. I kept hoping that Talenti would make a vegan layers product because the layers ones always looked so good. They did not disappoint! If you like coconut this will be your new favorite vegan ice cream. Found the product at Target."
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,2,0,"Coconut Chocolate Cookie, mmmm. This is the best gelato/ice cream/sorbet for me. I love it! The smooth texture and the flavorful taste. The packaging so absolutely clever and eye catching. I’ve also,trie the chocolate mint cookie and loved it also. I’m looking forward to trying some of the other flavors. Thank you for this wonderful product."
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,2,0,"I found this several months ago at Grocery Outlet and fell in love with this stuff. Then I was sad could not find it again so maybe Talenti will make more ? Probably bad news for my weight but OMG you must try, soooooo good. Thanks for your review on our Talenti Sorbetto Layers Dairy Free Coconut Chocolate Cookie! We are sorry to hear that you are having difficulty in locating some of our products. We would be more than happy to further assist you. Please feel free to contact us directly at consumer.services@unilever.com. We look forward to your email!"
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,2,0,"While on a business trip, had a chance to try this with a friend. Smooth and creamy! On my shopping list to surprise the hubs with his favorite flavor."
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,1,0,"I recently had to go dairy free for health reasons, and the lack of satisfying ice cream has left me frustrated. Most brands use almond milk as a base for their vegan ice creams, but they dont sweeten it enough and just rely on whatever swirls and pieces are in it. This sorbetto was the opposite. It was delicious and just sweet enough, and it was so creamy I had to double check that it was actually dairy free."
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,1,0,"Am dairy free and have tried a handful of dairy free ice creams and this is by far the best. The layers are just the right amount of texture, seriously unmatched. Really hoping they come out with more non dairy layered flavors"
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,2,1,This was so good!! It says it is vegan on the packaging and confirmed with the ingredients list. For some reason the website does not list it under the vegan tab.
12_talenti,COCONUT CHOCOLATE COOKIE,,4.3,29,5,1,0,"i LIKE COCONUT, AND this is really tasty.The texture is creamy n smooth"
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,5,0,Soooooo good! Cookie bits are good! Cheesecake bites are good!
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,8,1,This is the best flavor ben and Jerrys has ever come out with.
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,1,1,0,No crazy about cheese cake bites and the rest ok prefer other flavors
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,1,0,I ate some of this 2 days ago OMG one of the best ice cream flavors I’ve ever had- IN MY LIFE.
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,4,1,0,"The flavor and texture of the ice cream itself, but the cheesecake pieces are too hard and not up to par."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,1,0,I was a bit concerned there would be to much going on but honestly really solid. The cheesecake bites are very nice
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,1,0,"Love love love this flavor. One of my new favorites, my only criticism would be that I wish there was more graham cracker in it."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,2,1,0,The icecream is nice but gets samey after a while. The “truffles” are not pleasant. I actually threw away around 1/3 of the tub...
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,1,0,"I ALWAYS keep this stocked in my freezer! Please dont ever discontinue it!! Has all of my favorite things all in one ice cream- cheesecake, caramel & chocolate cookie. SO delicious!!"
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,4,3,0,"Fantastic flavor. The caramel addition to the cheesecake base makes it stand out far more than B&Js other cheesecake flavors. That flavor is made even stronger by the cheesecake truffles. The graham cracker and cookie crumbs complement each other perfectly, and the overall flavor is accurate to the real thing. Thank goodness the best cheesecake flavor is not a limited batch."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,3,2,0,"I am going to completely echo the review of kuroyuuki below. This ice-cream is lovely, the cookie crumbles are nice and sweet, the caramel is perfectly subtle. The Cheese Cake Truffles, however, are almost sour in contrast. Unlike most ice cream goodies that I dig for (i.e. cookie dough chunks, brownie bits), I find myself trying to spoon around the cheese cake."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,4,2,1,This ice cream is delicious but the truffles are gross kinda...they’re very cheesy and sour in an odd way. make them less cheesy or something and add way more chocolate cookie and this ice cream will be perfect
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,2,2,0,"I purchased this ice cream hoping to find a replacement for Cheesecake Brownie since Ben and Jerrys is discontinuing that flavor. I am famous for finishing their pints in one sitting (I know, I am grossly unhealthy). Anyhow, I got through half the pint and had to throw the rest away. Very disappointing."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,2,0,"This is an ice cream I have been waiting to have I always felt I had to choose between strawberry cheesecake, American dream and cookie core, but now I have this! Rich flavor and extremely generous with cheesecake and cookie ratio. It is so smooth! This will forever be my go to ice cream and flavor"
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,2,4,1,The cheesecake bits tasted weird? Almost tasteless. The other truffle flavor is much better. I ended up throwing the rest of this pint away because I didn’t wanna waste the calories on it.
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,3,1,0,"I recently bought this flavor and was most looking forward to the graham cracker/cheesecake truffle. However, I was highly disappointed with the flavor of the truffle. The ice cream itself tastes a lot like cheesecake, but the pieces themselves do not. I’ve had the strawberry cheesecake flavor before, and those cheesecake pieces, from what I remember, tastes how I feel these pieces should as well. Not sure if I would rebuy, but I’m glad I at least tried it."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,2,2,0,"The cheesecake truffles have a horrible taste, they almost taste like plastic. I had to eat around them! Ben & Jerry’s what happened to your awful tasting cheesecake truffles, everything else was delicious!"
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,1,1,0,"This flavor WAS the most amazing thing Id ever put in my mouth. BUT they changed the cheesecake bits and now its just not good anymore. It makes me so sad, I had FINALLY found my emotional crutch! Now, I have nothing again :("
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,1,3,1,This sounds more delicious than it actually is. The cheesecake bites don’t taste anything like cheesecake. I wish I could have my money back.
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,3,1,"scientists have tried for thousands of years to create the best flavor of ice cream. now, with Ben & Jerrys Caramel Chocolate Truffles ice cream, those scientists can sleep easy. ben or jerry should delete any review that isnt 5/5 stars or higher."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,3,2,1,"I had to try this because I love cheesecake ice cream! The flavor of the icecream itself with the cookies is amazing! But honestly, the cheesecake bites ruined it for me. They just taste like balls of butter. They are not good at all. If those were changed this would probably be my favorite. Think about it Ben & Jerrys."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,4,1,0,"The ice cream flavor and cookie swirl is phenomenal, but the cheesecake truffles in my pint had no flavor, which was disappointing. There weren’t very many truffles in the pint, however, so I couldn’t even complain much about them."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,2,8,0,"The cheese cake ice creams could be amazing, but for some reason the one thing wrong with the ice cream is the cheesecake balls. The balls taste very chemical and just not right. Overall I scooped around them. While the carmel flavor really lacked in this ice cream, and the chocolate cookie swirl was very little and almost nonexistent. I am very disappointed with how all of the cheesecake truffles have turned out. Overall, the truffles ruin the ice cream and need to be reformulated. While I am disappointed that this ice cream lacked swirl and Carmel. What could be amazing, was ruined by lack of and truffles."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,2,4,0,"The flavors work for the most part. Ben & Jerrys ice creams with the graham cracker swirl are my personal favorites but this one left much to be desired. My main problem are the truffles, in this flavor in particular. The truffles seem to be frozen until you bite into them and then its soft. I cant really enjoy the truffles if Im too worried about the cold shock to my gums from parts of the ice cream being unexpectedly frozen in random places. Im used to thinks like strawberries in the cheesecake to be frozen, but then something like the truffles that should be soft like the cookie dough is frozen, I cant really enjoy it."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,3,11,1,"First of all, let me just say that I love this truffle craze that has been going on and made a point to try every option. For this flavor, I love mostly everything about this: the ice cream, the swirls, the exterior of the truffles. However, I do not like the cheesecake interior of the truffles. The cheesecake flavoring is already there through the ice cream, but the cheesecake part of the truffles does not retain the coldness of the ice cream and doesnt fit. I think a chocolate interior would have probably worked better. Would not buy again unless I felt the desire to eat everything but the truffle."
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,4,1,0,"I feel like this remake of the old cheesecake truffle flavor totally snuck in under the radar--and a shame, because its such an upgrade! Where the truffles were the downfall of the old version (no offense, Ben & Jerry), the new cheesecake pieces are exactly what I look for in a cheesecake ice cream mix-in. Theyre not liquidy and greasy like the truffles, but actually have a fluffy chew to them, and they taste great! A couple pieces even had a toasty crust on them. On the downside, the cookie crumble swirls were really thin, but I *almost* didnt even mind, because I came for the cheesecake on this one, and I got it!"
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,10,0,Wow this ice cream is so delicious .. I will definitely be buying more
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,5,10,1,"First time trying it yesterday.. a little embarrassed to admit im definitely going to buy another as soon as Im out of work today! So much flavor but not too sweet, the truffles covered in gram crackers have to be my favorite part"
13_bj,Caramel Chocolate Cheesecake,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4,133,2,10,4,"See, here is my issue: if I’m going to spend 1200 calories in one sitting on ice cream (and we all eat the whole pint) after working hard to burn enough calories to eat it, I want to melt at the first bite and feel the euphoria with every spoonful, and SO many Ben and Jerry’s flavors do that for me. But when a flavor is just ok, there is no way I’m going to eat it. There was nothing wrong really, with this flavor but I found the ice cream grainy and the flavor boring, and the truffles just didn’t do it for me. I LOVE Ben and Jerry’s, the pints are my favorite ways to spend my calories but I can’t justify eating a boring one. My wife liked it well enough but she wasn’t wowed either. I remember my first bites of Phish Food, Half Baked, one sweet world and so many others that just made me melt into a pool of euphoric joy and that’s what I need from my pints."
13_hd,Chocolate Dark Chocolate Ice Cream Bar,"Between the classic rich and creamy chocolate ice cream inside, and the thick and crunchy dark chocolate coating finely drizzled on the outside, this is a chocolate connoisseur''s delight.",4.5,22,5,3,0,Love the taste...very smooth and delighted.. usually I have to purchase two boxes. If there on sale
13_hd,Chocolate Dark Chocolate Ice Cream Bar,"Between the classic rich and creamy chocolate ice cream inside, and the thick and crunchy dark chocolate coating finely drizzled on the outside, this is a chocolate connoisseur''s delight.",4.5,22,5,3,0,the chocolatey-ness is AMAZING. DELISH. try one! its SO GOOD!!!!!!!!!!!!!
13_hd,Chocolate Dark Chocolate Ice Cream Bar,"Between the classic rich and creamy chocolate ice cream inside, and the thick and crunchy dark chocolate coating finely drizzled on the outside, this is a chocolate connoisseur''s delight.",4.5,22,5,1,0,"Want chocolate? Want crunch? This is the bar that satisfies. The snap of the chocolate on the outside, because it is real chocolate, is perfect. And Haagen Dasz chocolate ice cream is the best: smooth and intense. I like mine just a touch melty, so the chocolate shell slides off the easily, in a word its decadent."
13_hd,Chocolate Dark Chocolate Ice Cream Bar,"Between the classic rich and creamy chocolate ice cream inside, and the thick and crunchy dark chocolate coating finely drizzled on the outside, this is a chocolate connoisseur''s delight.",4.5,22,3,10,2,"Before: Thick, dark chocolate shell good enough to satisfy any chocolate bar addict. Ice cream was thick, rich and creamy but dense. Great, real chocolate ice cream."
13_hd,Chocolate Dark Chocolate Ice Cream Bar,"Between the classic rich and creamy chocolate ice cream inside, and the thick and crunchy dark chocolate coating finely drizzled on the outside, this is a chocolate connoisseur''s delight.",4.5,22,1,4,0,My Grandson and I have been enjoying your chocolate dark chocolate ice cream bars.  We have been sharing this bonding moment for many years. It is very disappointing to find out the taste of the product has changed in size and taste but  the price hasn’t. We will be looking for another brand. Sad customers
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,"The bessssst gelato I have tried (besides actually in Italy), but its soft just like Italy! I would totally recommend this product! Best taste ever, especially if you like coffee. The little chips are so great, I love have the little crunch you can say."
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,1,3,2,The after taste is strong and not pleasant. The coffee taste is bitter and the cream tastes like cheese. Big dissapointment.
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,4,1,0,"Non-organic soybean oil as an ingredient ! It is known to mess with womens hormones!! Talenti please, remove soy from your gelatos. Sunflower oil and Sunflower Lecithin are healthier choices!"
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,This is my new favorite frozen dessert! The coffee flavoring is perfect. Not too strong yet its not weak. I definitely will be trying the rest of the flavors!!
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,My only complaint is that it does not come in a gallon tub
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,2,0,Very very good! Keep a pint in my freezer at all times.
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,2,0,I love the small chips of chocolate! They melt in your mouth and dont have that waxy texture. Have great coffee flavor too! Definitely my number 1 choice!
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,1,3,0,Very disappointed in coffee flavor (or lack thereof) in this product -- worst in the line.
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,"This gelato is creamy and oh-so delicious! Upon opening the lid, you can smell the yummy coffee scent so if you LOVE coffee like me, this was a pleasant aroma. This gelato has one of THE most true-to-coffee-flavor around. The chocolate chips were a nice compliment to the coffee flavor. Ill definitely be getting this again. Please note that I received this product free for testing."
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,1,0,"Previous flavors I tried were super hard to open because they spilled gelato on the edge, making it extremely difficult to open. These were finally clean so it was easy to open. That was the first major PLUS in my book. Then I tried the gelato and was so impressed. Its the best coffee flavor Ive ever tasted. Its bolder than any other coffee flavored brands Ive tried so far. Normally I dont like stuff in my ice cream/gelato, but the chips in this one is more like shavings so its not as noticeable (unlike their Double Dark Chocolate gelato which has chucks of chips). Best flavor so far from Talenti."
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,4,0,"I was having a miserable day and I saw this in the store. Not much of a coffee person unless its loaded with chocolate. Tried this as one of those what-the-hey-Ill-give-it-a-try moments and that first taste? [Insert angels singing here] DE-LOVIN-LICIOUS!!! The perfect amount of coffee taste, a ton of chocolate chips so no spoonful is left wanting, and my day got infinitely better after I downed half the jar in five minutes. Perfection in a jar. My only problem is trying to make it last before I can buy more! Yum yum yummy yummy yum! :D"
13_talenti,COFFEE CHOCOLATE CHIP GELATO,"Coffee sourced from Brazil and Colombia, slow cooked into fresh milk and cream, with semisweet chocolatey chips to give it a Clearly Talenti taste. Be careful. Our Coffee Chocolate Chip gelato could turn you into a coffee gelato snob.",4.5,108,5,2,0,My favorite ice cream flavor since I was young was Mocha. That flavor has disappeared. One night my daughter brought over brownies with a complimentary Talenti flavor. I fell in love with this gelato. Next time I went shopping I decided to buy the coffee with the chocolate chips. The first spoonful brought back the flavor I had longer for. It is now my nightly treat. All I need is 2-3 tablespoons full and I am totally satisfied until the next night. Sometimes I will mix it with one of your vanilla flavors & it is so yummy! No longer am I searching for this delicious flavor. I am totally hooked on Talenti brand gelato. I have enjoyed every flavor so far & I still have many more to try.
